split,camera_id,person_id,sequence_id,frame_idx,score,mask_source
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_normal_350cm_outside_female_day_yhjz100,25,3.2274491786956787,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_normal_350cm_outside_female_day_yhjz100,27,3.500000238418579,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_normal_350cm_outside_female_day_yhjz100,28,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_normal_350cm_outside_female_day_yhjz100,31,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_normal_350cm_outside_female_day_yhjz100,32,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_normal_350cm_outside_female_day_yhjz100,33,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_normal_350cm_outside_female_day_yhjz100,35,3.5,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,1,1.274105191230774,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,2,0.5081637501716614,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,3,0.953790009021759,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,4,0.3130395710468292,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,5,0.4380428194999695,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,6,0.4917881190776825,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,7,0.36964601278305054,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,8,0.6553253531455994,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,9,1.0278037786483765,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,10,1.4104138612747192,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,11,1.286851167678833,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,12,0.9036864638328552,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,13,0.983066737651825,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,14,1.2608109712600708,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,15,0.7634556889533997,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,16,0.7173461318016052,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,17,0.8459222316741943,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,18,0.8961603045463562,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,19,0.7940815091133118,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,20,0.7575711011886597,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,21,0.8193911910057068,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,22,0.7957665324211121,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,23,0.5420591235160828,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,24,0.489223450422287,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,25,0.5341760516166687,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,26,0.49855178594589233,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,27,0.4370330572128296,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,28,0.46587708592414856,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,29,0.2904167175292969,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,30,0.33172762393951416,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,31,0.3174668848514557,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,32,0.3250940442085266,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,33,1.5764204263687134,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,34,1.943163275718689,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,35,1.314687967300415,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,36,0.8825432658195496,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,37,1.005699872970581,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,38,0.983066737651825,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,39,1.1029741764068604,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,40,1.1204017400741577,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,41,1.2608109712600708,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,42,1.3891327381134033,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,43,1.320375919342041,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,44,0.7634556889533997,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,45,0.7398623824119568,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,46,0.7100231051445007,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,47,0.7173461318016052,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,48,0.8271514773368835,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,49,0.8428618907928467,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,50,0.8459222316741943,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,51,0.745151937007904,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,52,0.7924583554267883,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,53,0.8961603045463562,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,54,0.8514008522033691,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,55,0.8677530288696289,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,56,0.7940815091133118,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,57,0.877809464931488,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,58,0.7683872580528259,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,59,0.7575711011886597,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,60,0.6873871088027954,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,61,0.8162302374839783,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,62,0.8193911910057068,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,63,0.8531699776649475,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,64,0.8345180749893188,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,65,0.7957665324211121,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,66,0.7021645903587341,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,67,0.6062772870063782,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,68,0.5420591235160828,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,69,0.5523281097412109,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,70,0.5605337023735046,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,71,0.489223450422287,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,72,0.5626676678657532,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,73,0.665772557258606,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,74,0.5341760516166687,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,75,0.6017473340034485,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,76,0.6839106678962708,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,77,0.49855178594589233,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,78,0.43507522344589233,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,79,0.5140550136566162,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,80,0.4370330572128296,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,81,0.5207977294921875,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,82,0.4462026357650757,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,83,0.46587708592414856,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,84,0.5184900164604187,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,85,0.6557193994522095,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,86,0.2904167175292969,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,87,0.2787560820579529,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,88,0.2821471691131592,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,89,0.33172762393951416,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,90,0.03312787413597107,valid_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,91,0.5812450051307678,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,92,0.3174668848514557,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,93,0.5592484474182129,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,94,0.7477573752403259,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,95,0.3250940442085266,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,96,0.45404577255249023,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,97,2.091498374938965,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,98,1.5764204263687134,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,99,1.416736364364624,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,100,1.581702709197998,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,101,1.943163275718689,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,102,0.885206401348114,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,103,1.804836392402649,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,104,1.314687967300415,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,105,0.8599565029144287,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,106,0.80567467212677,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,107,0.8825432658195496,person_mask
train,300cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_300cm_outside_female_day_yhjz100,108,0.5267554521560669,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,1,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,2,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,3,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,4,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,5,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,6,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,7,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,8,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,9,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,10,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,11,2.5927398204803467,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,12,1.3054051399230957,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,13,0.5816715955734253,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,14,0.6087163090705872,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,15,0.6330353617668152,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,16,0.744891345500946,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,17,0.8864243626594543,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,18,0.4960744082927704,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,19,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,20,3.500000238418579,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,21,0.4883812665939331,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,22,0.5162181258201599,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,23,0.43717139959335327,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,24,0.4132005572319031,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,25,2.0968079566955566,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,26,3.4691290855407715,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,27,2.537759780883789,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,28,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,29,0.6450151801109314,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,30,2.1122422218322754,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,31,3.499999761581421,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,32,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,33,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,34,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,35,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,36,3.5,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,37,2.6529362201690674,person_mask
train,350cm_outside,0319_woman2,0319_woman2__OutDnChange1_phone_350cm_outside_female_day_yhjz100,38,3.5,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,1,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,2,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,5,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,6,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,7,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,8,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,9,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,11,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,12,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,14,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,15,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,17,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,22,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,25,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,26,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,27,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,28,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,30,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,31,3.0,person_mask
train,300cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_300cm_inside_female_day_yhjz100,33,3.0,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,2,3.5,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,3,3.5,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,4,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,6,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,7,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,8,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,9,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,10,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,11,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,12,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,13,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,14,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,16,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,17,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,18,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,20,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,22,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,23,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,24,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,26,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,28,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,29,3.5,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,31,3.5,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_backpack_350cm_inside_female_day_yhjz100,32,3.5,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,1,3.5,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,2,3.5,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,5,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,7,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,8,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,10,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,13,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,15,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,16,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,18,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,19,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,21,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,22,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,23,3.500000238418579,person_mask
train,350cm_inside,0319_woman2,0319_woman2__OutDnChange2_normal_350cm_inside_female_day_yhjz100,24,3.500000238418579,person_mask
